Measurement ID	Occurrence ID	MeasurementParent	MeasurementOfTaxon	Measurement Type	Measurement Value	Unit	Statistical Method	Remarks	Contributor	ReferenceID
M3208	C220		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0002258				Compiler: Anne E Thessen	R003
M3209	C220		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemiellipse				Compiler: Anne E Thessen	R003
M3210	C220		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/hemiellipse				Compiler: Anne E Thessen	R003
M3211	C220		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001857				Compiler: Anne E Thessen	R003
M3212	C220		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R003
M3213	C220		true	http://purl.obolibrary.org/obo/OBA_1000092	http://eol.org/schema/terms/wideAndShallow				Compiler: Anne E Thessen	R003
M3214	C220		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R003
M3215	C220		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000055				Compiler: Anne E Thessen	R003
M3216	C220		true	http://purl.obolibrary.org/obo/OBA_1000129	http://eol.org/schema/terms/grayGreen				Compiler: Anne E Thessen	R003
M3217	C220		true	http://eol.org/schema/terms/CellWidth	80	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R003
M3218	C220		true	http://eol.org/schema/terms/CellWidth	59	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R003
M3219	C220		true	http://purl.obolibrary.org/obo/OBA_1000083	28	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M3220	C220		true	http://purl.obolibrary.org/obo/OBA_1000085	24	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R003
M3221	C220		true	http://purl.obolibrary.org/obo/OBA_1000085	17	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R003
M3222	C221		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R096
M3223	C221		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R096
M3224	C221		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0002240				Compiler: Anne E Thessen	R096
M3225	C221		true	http://eol.org/schema/terms/CellShapeTransverse	http://purl.obolibrary.org/obo/PATO_0000411				Compiler: Anne E Thessen	R096
M3226	C221		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/circleTriangle				Compiler: Anne E Thessen	R096
M3227	C221		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/circleTriangle				Compiler: Anne E Thessen	R096
M3228	C221		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R096
M3229	C221		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R096
M3230	C221		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R096
M3231	C221		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R096
M3232	C221		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/cylinder				Compiler: Anne E Thessen	R096
M3233	C221		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R096
M3234	C222		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R097
M3235	C222		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R097
M3236	C222		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/cylinder				Compiler: Anne E Thessen	R097
M3237	C222		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R097
M3238	C222		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R097
M3239	C222		true	http://purl.obolibrary.org/obo/OBA_1000093	http://eol.org/schema/terms/narrowAndDeep				Compiler: Anne E Thessen	R097
M3240	C222		true	http://eol.org/schema/terms/CellLength	90	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R097
M3241	C222		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001499				Compiler: Anne E Thessen	R097
M3242	C222		true	http://purl.obolibrary.org/obo/OBA_1000131	13	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R097
M3243	C223		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R015
M3244	C223		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/hemiellipse				Compiler: Anne E Thessen	R015
M3245	C223		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R015
M3246	C223		true	http://purl.obolibrary.org/obo/OBA_1000093	http://eol.org/schema/terms/narrowAndDeep			original text widens in hypocone	Compiler: Anne E Thessen	R015
M3247	C223		true	http://purl.obolibrary.org/obo/OBA_1000129	http://purl.obolibrary.org/obo/PATO_0000322				Compiler: Anne E Thessen	R015
M3248	C223		true	http://eol.org/schema/terms/CellLength	100	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R015
M3249	C223		true	http://eol.org/schema/terms/CellLength	90	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R015
M3250	C223		true	http://eol.org/schema/terms/CellWidth	24	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R015
M3251	C225		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R003
M3252	C225		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/hemiellipse				Compiler: Anne E Thessen	R003
M3253	C225		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R003
M3254	C225		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R003
M3255	C225		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R003
M3256	C225		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0001410				Compiler: Anne E Thessen	R003
M3257	C225		true	http://purl.obolibrary.org/obo/OBA_1000129	http://purl.obolibrary.org/obo/PATO_0000954			hydrangea pink	Compiler: Anne E Thessen	R003
M3258	C225		true	http://eol.org/schema/terms/CellLength	115	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R003
M3259	C225		true	http://eol.org/schema/terms/CellLength	97	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R003
M3260	C225		true	http://eol.org/schema/terms/CellShape3D	http://eol.org/schema/terms/asymmetricOval3D				Compiler: Anne E Thessen	R003
M3261	C225		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0002258				Compiler: Anne E Thessen	R003
M3262	C225		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M3263	C225		true	http://eol.org/schema/terms/CellShapeTransverse	http://purl.obolibrary.org/obo/PATO_0000411				Compiler: Anne E Thessen	R003
M3264	C225		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/asymmetricCone				Compiler: Anne E Thessen	R003
M3265	C225		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M3266	C225		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/asymmetricCone				Compiler: Anne E Thessen	R003
M3267	C225		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M3268	C225		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R003
M3269	C225		true	http://purl.obolibrary.org/obo/OBA_1000092	http://eol.org/schema/terms/wideAndShallow				Compiler: Anne E Thessen	R003
M3270	C225		true	http://purl.obolibrary.org/obo/OBA_1000093	http://eol.org/schema/terms/narrowAndDeep			original text narrow at apices	Compiler: Anne E Thessen	R003
M3271	C225		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R003
M3272	C225		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000056				Compiler: Anne E Thessen	R003
M3273	C225		true	http://eol.org/schema/terms/CellWidth	75	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R003
M3274	C225		true	http://eol.org/schema/terms/CellWidth	50	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R003
M3275	C225		true	http://purl.obolibrary.org/obo/OBA_1000083	36	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R003
M3276	C225		true	http://purl.obolibrary.org/obo/OBA_1000083	25	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R003
M3277	C225		true	http://purl.obolibrary.org/obo/OBA_1000085	28	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R003
M3278	C225		true	http://purl.obolibrary.org/obo/OBA_1000085	22	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R003
M3279	C228		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R098
M3280	C228		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R098
M3281	C228		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/roundedConical				Compiler: Anne E Thessen	R098
M3282	C228		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R098
M3283	C228		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R098
M3284	C228		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R098
M3285	C228		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R098
M3286	C228		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000056				Compiler: Anne E Thessen	R098
M3287	C228		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0001410				Compiler: Anne E Thessen	R098
M3288	C228		true	http://purl.obolibrary.org/obo/OBA_1000129	http://eol.org/schema/terms/bluePink				Compiler: Anne E Thessen	R098
M3289	C228		true	http://eol.org/schema/terms/CellLength	120	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R098
M3290	C228		true	http://eol.org/schema/terms/CellLength	84	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R098
M3291	C228		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000023				Compiler: Anne E Thessen	R098
M3292	C228		false	http://rs.tdwg.org/dwc/terms/verbatimDepth	10	http://purl.obolibrary.org/obo/UO_0000008			Compiler: Anne E Thessen	R098
M3293	C229		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R053
M3294	C229		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R053
M3295	C229		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R053
M3296	C229		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/roundedConical			flaring at cingulum	Compiler: Anne E Thessen	R053
M3297	C229		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R053
M3298	C229		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0002254				Compiler: Anne E Thessen	R053
M3299	C229		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R053
M3300	C229		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R053
M3301	C229		true	http://purl.obolibrary.org/obo/OBA_1000093	http://purl.obolibrary.org/obo/PATO_0000599				Compiler: Anne E Thessen	R053
M3302	C229		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001499				Compiler: Anne E Thessen	R053
M3303	C229		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R053
M3304	C229		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000056				Compiler: Anne E Thessen	R053
M3305	C229		true	http://purl.obolibrary.org/obo/OBA_1000129	http://purl.obolibrary.org/obo/PATO_0000954			hydragea pink	Compiler: Anne E Thessen	R053
M3306	C229		true	http://eol.org/schema/terms/CellLength	115	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R053
M3307	C229		true	http://eol.org/schema/terms/CellLength	97	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R053
M3308	C229		true	http://eol.org/schema/terms/CellWidth	75	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R053
M3309	C229		true	http://eol.org/schema/terms/CellWidth	50	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R053
M3310	C230		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0001410				Compiler: Anne E Thessen	R051
M3311	C230		true	http://purl.obolibrary.org/obo/OBA_1000129	http://purl.obolibrary.org/obo/PATO_0001280				Compiler: Anne E Thessen	R051
M3312	C230		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000056				Compiler: Anne E Thessen	R051
M3313	C230		true	http://eol.org/schema/terms/CellLength	116	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R051
M3314	C230		true	http://eol.org/schema/terms/CellLength	95	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R051
M3315	C230		true	http://eol.org/schema/terms/CellWidth	70	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R051
M3316	C230		true	http://eol.org/schema/terms/CellWidth	50	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R051
M3317	C231		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R059
M3318	C231		true	http://eol.org/schema/terms/CellLength	120	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R059
M3319	C231		true	http://eol.org/schema/terms/CellLength	85	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R059
M3320	C231		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/roundedConical				Compiler: Anne E Thessen	R059
M3321	C231		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R059
M3322	C231		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R059
M3323	C231		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R059
M3324	C231		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0001410				Compiler: Anne E Thessen	R059
M3325	C231		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R059
M3326	C231		true	http://purl.obolibrary.org/obo/OBA_1000129	http://eol.org/schema/terms/bluePink				Compiler: Anne E Thessen	R059
M3327	C231		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000023				Compiler: Anne E Thessen	R059
M3328	C232		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R074
M3329	C232		true	http://eol.org/schema/terms/CellShapeTransverse	http://purl.obolibrary.org/obo/PATO_0000411				Compiler: Anne E Thessen	R074
M3330	C232		true	http://eol.org/schema/terms/CellLength	118	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R074
M3331	C232		true	http://eol.org/schema/terms/CellLength	88	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R074
